CVE ID,GHIssue,CWE name,CVE severity,CPE dependency name ,CPE dependency version,Description,Related attacks,Availability,Confidentiality,Integrity,Access Control,Non-Repudiation,Other,Categories path
CVE-2021-22922,497,CWE-755,medium,haxx:curl,*,"When curl is instructed to download content using the metalink feature, thecontents is verified against a hash provided in the metalink XML file.The metalink XML file points out to the client how to get the same contentfrom a set of different URLs, potentially hosted by different servers and theclient can then download the file from one or several of them. In a serial orparallel manner.If one of the servers hosting the contents has been breached and the contentsof the specific file on that server is replaced with a modified payload, curlshould detect this when the hash of the file mismatches after a completeddownload. It should remove the contents and instead try getting the contentsfrom another URL. This is not done, and instead such a hash mismatch is onlymentioned in text and the potentially malicious content is kept in the file ondisk.", XML Injection attack ,0,1,1,1,0,0,"Confidentiality, Integrity, Access Control"
CVE-2021-22923,https://api.github.com/repos/google-research/language/issues/114,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/81,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/73,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/72,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,https://api.github.com/repos/quic/aimet/issues/831,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,127,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,289,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,290,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,291,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22923,497,CWE-319,medium,haxx:curl,*,"When curl is instructed to get content using the metalink feature, and a user name and password are used to download the metalink XML file, those same credentials are then subsequently passed on to each of the servers from which curl will download or try to download the contents from. Often contrary to the user's expectations and intentions and without telling the user it happened.", XML Injection attack ,0,1,1,0,0,0,"Confidentiality, Integrity"
CVE-2021-22924,https://api.github.com/repos/google-research/language/issues/114,CWE-706,low,haxx:libcurl,*,"libcurl keeps previously used connections in a connection pool for subsequenttransfers to reuse, if one of them matches the setup.Due to errors in the logic, the config matching function did not take 'issuercert' into account and it compared the involved paths *case insensitively*,which could lead to libcurl reusing wrong connections.File paths are, or can be, case sensitive on many systems but not all, and caneven vary depending on used file systems.The comparison also didn't include the 'issuer cert' which a transfer can setto qualify how to verify the server certificate.",Bypass authentication attack,0,0,1,0,0,0,Integrity
CVE-2021-22924,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/81,CWE-706,low,haxx:libcurl,*,"libcurl keeps previously used connections in a connection pool for subsequenttransfers to reuse, if one of them matches the setup.Due to errors in the logic, the config matching function did not take 'issuercert' into account and it compared the involved paths *case insensitively*,which could lead to libcurl reusing wrong connections.File paths are, or can be, case sensitive on many systems but not all, and caneven vary depending on used file systems.The comparison also didn't include the 'issuer cert' which a transfer can setto qualify how to verify the server certificate.",Bypass authentication attack,0,0,1,0,0,0,Integrity
CVE-2021-22924,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/73,CWE-706,low,haxx:libcurl,*,"libcurl keeps previously used connections in a connection pool for subsequenttransfers to reuse, if one of them matches the setup.Due to errors in the logic, the config matching function did not take 'issuercert' into account and it compared the involved paths *case insensitively*,which could lead to libcurl reusing wrong connections.File paths are, or can be, case sensitive on many systems but not all, and caneven vary depending on used file systems.The comparison also didn't include the 'issuer cert' which a transfer can setto qualify how to verify the server certificate.",Bypass authentication attack,0,0,1,0,0,0,Integrity
CVE-2021-22924,https://api.github.com/repos/x4nth055/pythoncode-tutorials/issues/72,CWE-706,low,haxx:libcurl,*,"libcurl keeps previously used connections in a connection pool for subsequenttransfers to reuse, if one of them matches the setup.Due to errors in the logic, the config matching function did not take 'issuercert' into account and it compared the involved paths *case insensitively*,which could lead to libcurl reusing wrong connections.File paths are, or can be, case sensitive on many systems but not all, and caneven vary depending on used file systems.The comparison also didn't include the 'issuer cert' which a transfer can setto qualify how to verify the server certificate.",Bypass authentication attack,0,0,1,0,0,0,Integrity
CVE-2021-22924,https://api.github.com/repos/quic/aimet/issues/831,CWE-706,low,haxx:libcurl,*,"libcurl keeps previously used connections in a connection pool for subsequenttransfers to reuse, if one of them matches the setup.Due to errors in the logic, the config matching function did not take 'issuercert' into account and it compared the involved paths *case insensitively*,which could lead to libcurl reusing wrong connections.File paths are, or can be, case sensitive on many systems but not all, and caneven vary depending on used file systems.The comparison also didn't include the 'issuer cert' which a transfer can setto qualify how to verify the server certificate.",Bypass authentication attack,0,0,1,0,0,0,Integrity
